REFERENCIA;ITEM;DESCRICAO;VALIDADE;DATA;PRECO1;PRECO2;PRECO3;PRECO4
6096;VESTIDO;VE GRACE;VERÏ 2014;28/09/2013;104,9;120,9;180,9;0
6097;CAMISA;CAM GRACIA;VERÏ 2014;23/08/2013;69,9;79,9;120,9;0
6098;VESTIDO;VE GRAZIELA;VERÃO 2014;02/09/2013;109,9;125,9;189,9;0
6099;CAMISA;CAM HANNA;VERÏ 2014;02/08/2013;69,9;79,9;120,9;0
6100;VESTIDO;VE HEIDE;VERÏ 2014;02/09/2013;104,9;120,9;180,9;0
6101;VESTIDO;VE HELEN;VERÃO 2014;17/08/2013;104,9;120,9;180,9;0
6102;BERMUDA;BER HELENA;VERÏ 2014;22/08/2013;49,9;54,9;81,9;0
6103;VESTIDO;VE HELGA;VERÏ 2014;20/09/2013;104,9;120,9;180,9;0
6104;CAMISA;CAM HELOISA;VERÏ 2014;26/08/2013;69,9;79,9;120,9;0
6105;CAMISA;CAM HENETIE;VERÏ 2014;28/08/2013;69,9;79,9;119,9;0
6106;VESTIDO;VE GUDRUN;VERÏ 2014;15/08/2013;109,9;125,9;189,9;0
6107;VESTIDO;VE HILDA;VERÃO 2014;09/09/2013;109,9;125,9;189,9;0
6108;VESTIDO;VE HORTENCIA;VERÏ 2014;02/09/2013;109,9;125,9;180,9;0
6109;VESTIDO;VE IDIENE;VERÏ 2014;31/08/2013;104,9;120,9;180,9;0
6110;BLUSA;BL BRITES;INVERNO 2015;04/09/2013;99,9;114,9;171,9;154,9
6111;VESTIDO;VE ILCE;VERÏ 2014;03/09/2013;104,9;120,9;180,9;0
6112;VESTIDO;VE INDIRA;VERÏ 2014;24/09/2013;104,9;120,9;180,9;0
6113;VESTIDO;VE INES;VERÏ 2014;18/09/2013;99,9;114,9;171,9;0
6114;VESTIDO;VE INGRID;VERÏ 2014;04/09/2013;109,9;125,9;189,9;0
6115;VESTIDO;VE IMACULADA;VERÃO 2014;09/09/2013;109,9;125,9;189,9;0
6116;VESTIDO;VE INARA;VERÏ 2014;20/09/2013;59,9;68,9;102,9;0
6117;VESTIDO;VE IOLANDA;VERÏ 2014;02/09/2013;109,9;125,9;189,9;0
6118;VESTIDO;VE IONE;VERÏ 2014;20/09/2013;109,9;125,9;189,9;0
6119;VESTIDO;VE IRACEMA;VERÏ 2014;11/09/2013;109,9;125,9;189,9;0
6120;VESTIDO;VE IRAIDES;VERÏ 2014;11/09/2013;104,9;120,9;180,9;0
6121;VESTIDO;VE IRENE;VERÏ 2014;18/09/2013;104,9;120,9;180,9;0
6122;VESTIDO;VE IRINA;VERÏ 2014;20/09/2013;109,9;125,9;189,9;0
6123;VESTIDO;VE IRIS;VERÏ 2014;13/09/2013;104,9;120,9;180,9;0
6124;VESTIDO;VE ISABEL;VERÏ 2014;24/09/2013;104,9;120,9;180,9;0
6125;VESTIDO;VE ISABELA;VERÏ 2014;16/09/2013;99,9;114,9;171,9;0
6126;VESTIDO;VE ISADORA;VERÏ 2014;26/09/2013;109,9;125,9;189,9;0
6127;VESTIDO;VE ISIS;VERÏ 2014;16/09/2013;109,9;125,9;189,9;0
6128;VESTIDO;VE ISOLDA;VERÏ 2014;14/10/2013;99,9;114,9;171,9;0
6129;VESTIDO;VE IVANA;VERÏ 2014;28/09/2013;109,9;125,9;188,9;0
6130;BERMUDA;BER IVANI;VERÏ 2014;04/10/2013;54,9;62,9;94,9;0
6131;VESTIDO;VE IVERLY;VERÏ 2014;20/09/2013;104,9;120,9;180,9;0
6132;VESTIDO;VE IVETE;VERÏ 2014;26/09/2013;109,9;125,9;189,9;0
6133;MACACAO;MAC IVONETE;VERÃO 2014;26/09/2013;104,9;120,9;180,9;0
6134;VESTIDO;VE IVONE;VERÏ 2014;01/11/2013;104,9;120,9;180,9;0
6135;VESTIDO;VE IZILDA;VERÃO 2014;22/10/2013;109,9;125,9;189,9;0
6136;VESTIDO;VE JACILEI;VERÏ 2014;04/10/2013;149,9;171,9;258,9;0
6137;MACACAO;MAC JADE;VERÃO 2014;01/11/2013;139,9;160,9;240,9;0
6138;VESTIDO;VE JAQUELINE;VERÏ 2014;07/10/2013;109,9;125,9;189,9;0
6139;SAIA;SA JAIMERINA;VERÏ 2014;08/10/2013;49,9;56,9;85,9;0
6140;VESTIDO;VE JANAINA;VERÃO 2014;29/10/2013;104,9;120,9;180,9;0
6141;VESTIDO;VE JANDINEIA;VERÏ 2014;21/10/2013;104,9;120,9;180,9;0
6142;VESTIDO;VE JANEY;VERÏ 2014;16/10/2013;99,9;114,9;171,9;0
6143;VESTIDO;VE JANETE;VERÃO 2014;17/09/2013;99,9;114,9;171,9;99,9
6144;CALCA;CAL JASMIN;VERÏ 2014;09/10/2013;99,9;114,9;171,9;0
6145;VESTIDO;VE JEANE;VERÃO 2014;09/12/2013;99,9;114,9;171,9;0
6146;BLUSA;BL CARINA;INVERNO 2015;28/10/2013;79,9;91,9;137,9;0
6147;VESTIDO;VE JOANA;VERÏ 2014;08/10/2013;104,9;120,9;180,9;0
6148;VESTIDO;VE JOELLE;VERÏ 2014;16/10/2013;104,9;120,9;180,9;0
6149;VESTIDO;VE JOHANNA;VERÏ 2014;21/10/2013;104,9;120,9;180,9;0
6150;VESTIDO;VE JORDANIA;VERÏ 2014;01/11/2013;104,9;120,9;180,9;0
6151;VESTIDO;VE JOSEFINA;VERÏ 2014;23/09/2013;129,9;148,9;223,9;0
6152;VESTIDO;VE JOSELMA;VERÏ 2014;21/10/2013;119,9;137,9;206,9;0
6153;VESTIDO;VE JOSIE;VERÃO 2014;28/10/2013;104,9;120,9;180,9;0
6154;VESTIDO;VE JOYCE;VERÏ 2014;23/10/2013;99,9;114,9;171,9;0
6155;VESTIDO;VE JUCILENE;VERÏ 2014;16/10/2013;109,9;125,9;189,9;0
6156;VESTIDO;VE JUDITH;VERÏ 2014;28/10/2013;104,9;120,9;180,9;0
6157;SAIA;SA JULIA;VERÏ 2014;08/11/2013;49,9;56,9;85,9;0
6158;BLUSA;BL JULIANA;VERÏ 2014;28/10/2013;49,9;56,9;85,9;0
6159;BLUSA;BL JULIETA;VERÏ 2014;19/11/2013;49,9;56,9;85,9;0
6160;VESTIDO;VE JUREMA;VERÏ 2014;24/10/2013;99,9;114,9;171,9;0
6161;VESTIDO;VE JUSSARA;VERÏ 2014;31/10/2013;104,9;120,9;180,9;0
6162;VESTIDO;VE KALLIOPE;VERÏ 2014;29/10/2013;99,9;114,9;171,9;0
6163;VESTIDO;VE KAMILA;VERÏ 2014;01/11/2013;99,9;120,9;180,9;0
6164;VESTIDO;VE KAREN;VERÏ 2014;23/10/2013;99,9;114,9;171,9;0
6165;BLUSA;BL KARINA;VERÏ 2014;23/10/2013;49,9;56,9;85,9;0
6166;VESTIDO;VE KARYNE;VERÃO 2014;31/10/2013;104,9;120,9;180,9;0
6167;VESTIDO;VE KATE;VERÏ 2014;31/10/2013;109,9;125,9;189,9;0
6168;SAIA;SA KATHERINA;VERÏ 2014;19/11/2013;59,9;69,9;102,9;0
6169;VESTIDO;VE KATIA;VERÏ 2014;12/11/2013;99,9;114,9;171,9;0
6170;CASACO;CAS KEDMA;INVERNO 2014;17/12/2013;89,9;104,9;156,9;89,9
6171;VESTIDO;VE KELLI;VERÏ 2014;28/10/2013;189,9;326,9;0;0
6172;VESTIDO;VE KENIA;VERÏ 2014;11/11/2013;119,9;137,9;206,9;0
6173;BLUSA;BL  KRISTEN;VERÏ 2014;19/11/2013;39,9;45,9;68,9;0
6174;VESTIDO;VE LAILA;VERÏ 2014;07/11/2013;99,9;114,9;171,9;0
6175;VESTIDO;VE LAIS;VERAO 2014;18/11/2013;99,9;114,9;171,9;0
6176;VESTIDO;VE LARA;VERÏ 2014;12/11/2013;99,9;114,9;171,9;0
6177;VESTIDO;VE LARISSA;VERÏ 2014;13/11/2013;104,9;120,9;180,9;0
6178;SAIA;SA LAVINIA;VERAO 2013;28/11/2013;59,9;68,9;102,9;0
6179;VESTIDO;VE LAVINIA;VERÃO 2014;01/11/2013;104,9;120,9;180,9;0
6180;VESTIDO;VE LAUANDA;VERÏ 2014;11/11/2013;104,9;120,9;180,9;0
6181;BLUSA;BL LAURA;VERÏ 2014;08/11/2013;49,9;56,9;85,9;0
6182;BERMUDA;BER LAYLLA;VERÏ 2014;08/11/2013;49,9;56,9;85,9;0
6183;VESTIDO;VE LAYSA;VERAO 2014;22/11/2013;109,9;125,9;189,9;0
6184;VESTIDO;VE LEDA;VERÏ 2014;13/11/2013;109,9;125,9;189,9;0
6185;VESTIDO;VE LEILA;VERÏ 2014;07/11/2013;104,9;120,9;180,9;0
6186;VESTIDO;VE LENEMAR;VERÏ 2014;20/11/2013;109,9;125,9;189,9;0
6187;VESTIDO;VE LENISE;VERÏ 2014;20/11/2013;99,9;114,9;171,9;0
6188;VESTIDO;VE LENORA;VERÏ 2014;22/11/2013;109,9;120,9;180,9;0
6189;SAIA;SA LISLEY;INVERNO 2014;28/11/2013;59,9;68,9;102,9;0
6190;VESTIDO;VE LETICIA;VERAO 2013;26/11/2013;104,9;120,9;180,9;0
6191;MACACAO;MAC LIDIA;VERÏ 2014;22/11/2013;104,9;129,9;180,9;0
6192;CALCA;CAL LIEGE;VERAO 2014;23/11/2013;79,9;91,9;137,9;0
6193;CALCA;CAL LILIANA;;30/11/2013;89,9;102,9;154,9;0
6195;BLUSA;BL LILIANE;VERÏ 2014;17/12/2013;49,9;56,9;85,9;0
6196;VESTIDO;VE LINDA;VERAO 2013;30/11/2013;109,9;125,9;189,9;0
6197;BLUSA;BL LINDECY;VERAO 2013;30/11/2013;49,9;56,9;85,9;0
6198;VESTIDO;VE LINEY;VERÏ 2014;17/12/2013;109,9;125,9;189,9;0
6199;MACACAO;MAC LISMARA;VERAO 2013;03/12/2013;129,9;148,9;223,9;0
6200;VESTIDO;VE LOLITA;VERAO 2013;02/12/2013;104,9;120,9;180,9;0
6201;VESTIDO;VE LORAINE;INVERNO 2014;05/12/2013;104,9;120,9;180,9;0
6251;BLUSA;BL CANDICE;INVERNO 2015;08/04/2015;79,9;91,9;137,9;0
632;VESTIDO;VESTIDO STEPHANI;VERAO 2003;02/06/2003;34,9;45,37;0;0
639;BLUSA;BLUSA VERA 7031;2003;04/06/2003;29,9;0;0;0
6740;BLUSA;BL CAMELIA;INVERNO 2015;08/04/2015;79,9;91,9;137,9;0
7213;VESTIDO;VE BEATRIZ;VERAO 2009;15/08/2008;69,9;100;0;0
7242;BLUSA;BL FLAVIA;VERAO 2009;11/10/2008;44,9;65;0;0
7294;BLUSA;BL IARA;VERAO 2009;31/10/2008;49,9;75;0;0
7501;VESTIDO;VE LIS;INVERNO 2014;12/12/2013;104,9;120,9;180,9;0
7502;VESTIDO;VE LISETE;INVERNO 2014;29/11/2013;104,9;120,9;180,9;0
7503;VESTIDO;VE LISLEY;INVERNO 2014;26/11/2013;104,9;120,9;180,9;0
7504;CALCA;CAL LIVIA;INVERNO 2014;28/01/2014;79,9;91,9;137,9;0
7505;VESTIDO;VE LOREDANA;INVERNO 2014;29/11/2013;104,9;120,9;180,9;0
7506;SAIA;SA LORENA;INVERNO 2014;09/12/2013;49,9;56,9;85,9;0
7507;CALCA;CAL LORENA;INVERNO 2014;09/01/2014;79,9;91,9;137,9;0
7508;VESTIDO;VE LOUISE;INVERNO 2014;04/12/2013;109,9;125,9;189,9;0
7509;BLUSA;BL LUANA;INVERNO 2014;19/12/2013;49,9;56,9;85,9;0
7510;SAIA;SA LUCE;INVERNO 2014;12/12/2013;49,9;56,9;86,9;0
7511;VESTIDO;VE LUCIA;INVERNO 2014;19/12/2013;104,9;120,9;180,9;0
7512;BERMUDA;BER LUCIANA;INVERNO 2014;20/12/2013;49,9;56,9;85,9;0
7513;VESTIDO;VE LUCIANE;INVERNO 2014;10/12/2013;74,9;84,9;127,9;0
7514;VESTIDO;VE LUCIANE;INVERNO 2014;24/01/2014;104,9;120,9;180,9;0
7515;BLUSA;BL LUCIANE;INVERNO 2014;11/01/2014;59,9;68,9;102,9;0
7516;VESTIDO;VE LILIAN;INVERNO 2014;28/11/2013;104,9;120,9;180,9;0
7517;CALCA;CAL LUCILA;VERAO 2014;17/12/2013;79,9;91,9;137,9;0
7518;CALCA;CAL LUCILIA;INVERNO 2014;17/12/2013;79,9;91,9;137,9;0
7519;MACACAO;MAC LUCIVANE;INVERNO 2014;17/12/2013;129,9;148,9;223,9;0
7520;BLUSA;BL LUCY;INVERNO 2014;19/12/2013;29,9;33,9;51,9;0
7522;VESTIDO;VE LUDDICA;INVERNO 2014;06/01/2014;139,9;160,9;240,9;0
7523;SAIA;SA LUISA;INVERNO 2014;20/12/2013;69,9;79,9;120,9;0
7524;VESTIDO;VE LURDES;INVERNO 2014;23/01/2014;104,9;120,9;180,9;0
7525;VESTIDO;VE LUZIA;INVERNO 2014;14/01/2014;104,9;120,9;180,9;0
7526;VESTIDO;VE MABEL;INVERNO 2014;24/01/2014;99,9;114,9;171,9;0
7527;VESTIDO;VE MADALENA;INVERNO 2014;24/01/2014;104,9;120,9;180,9;0
7528;BERMUDA;BER MAGALI;INVERNO 2014;03/02/2014;59,9;68,9;102,9;0
7529;VESTIDO;VE MAGDA;INVERNO 2014;09/01/2014;104,9;120,9;180,9;0
7530;VESTIDO;VE MAIARA;INVERNO 2014;11/01/2014;99,9;114,9;171,9;0
7531;CALCA;CAL MAITE;INVERNO 2014;24/01/2014;69,9;79,9;119,9;0
7532;BLUSA;BL MALKA;INVERNO 2014;14/01/2014;49,9;56,9;85,9;0
7533;SAIA;SA MALU;INVERNO 2014;11/01/2014;54,9;62,9;94,9;0
7534;VESTIDO;VE MANUELA;INVERNO 2014;23/01/2014;109,9;125,9;189,9;0
7535;VESTIDO;VE MARA;INVERNO 2014;14/01/2014;104,9;120,9;180,9;0
7536;VESTIDO;VE MARCELA;INVERNO 2014;11/01/2014;104,9;120,9;180,9;0
7537;VESTIDO;VE MARCIA;INVERNO 2014;14/02/2014;99,9;114,9;171,9;0
7538;SAIA;SA MARGARETE;INVERNO 2014;17/01/2014;59,9;68,9;102,9;0
7539;VESTIDO;VE MARGARETH;INVERNO 2014;12/02/2014;104,9;120,9;180,9;0
7540;VESTIDO;VE MARGARIDA;INVERNO 2014;24/01/2014;104,9;120,9;180,9;0
7541;VESTIDO;VE MARIA;INVERNO 2014;17/01/2014;104,9;120,9;180,9;0
7542;VESTIDO;VE MARIANA;INVERNO 2014;16/01/2014;99,9;114,9;171,9;0
7543;VESTIDO;VE MARIANE;INVERNO 2014;29/01/2014;104,9;120,9;180,9;0
7544;BLUSA;BL MARICY;INVERNO 2014;24/01/2014;59,9;68,9;102,9;0
7545;VESTIDO;VE MARIELI;INVERNO 2014;16/01/2014;109,9;125,9;189,9;0
7546;VESTIDO;VE MARJORIE;INVERNO 2014;31/01/2014;79,9;91,9;137,9;0
7547;VESTIDO;VE MARILDA;INVERNO 2014;03/02/2014;104,9;120,9;180,9;0
7548;VESTIDO;VE MARILENA;INVERNO 2014;03/02/2014;104,9;120,9;180,9;0
7549;VESTIDO;VE MARILIA;INVERNO 2014;03/02/2014;104,9;120,9;180,9;0
7550;VESTIDO;VE MARILISA;INVERNO 2014;11/02/2014;109,9;125,9;189,9;0
7551;VESTIDO;VE MARILU;INVERNO 2014;06/02/2014;109,9;125,9;180,9;0
7552;VESTIDO;VE MARINA;INVERNO 2014;12/02/2014;104,9;120,9;180,9;0
7553;VESTIDO;VE MARINELA;INVERNO 2014;06/02/2014;49,9;74,9;130;0
7554;VESTIDO;VE MARIS;INVERNO 2014;12/02/2014;104,9;120,9;180,9;0
7555;BLUSA;BL MARISA;INVERNO 2014;03/02/2014;49,9;56,9;85,9;0
7556;BERMUDA;BER MARISE;INVERNO 2014;13/02/2014;49,9;56,9;85,9;0
7557;VESTIDO;VE MARISTELA;INVERNO 2014;22/02/2014;99,9;114,9;171,9;0
7558;VESTIDO;VE MARJORIE;INVERNO 2014;07/02/2014;99,9;114,9;171,9;0
7559;VESTIDO;VE MARLENE;INVERNO 2014;17/02/2014;99,9;114,9;171,9;0
7560;VESTIDO;VE MARLI;INVERNO 2014;17/02/2014;99,9;114,9;171,9;0
7561;SAIA;SA MARTA;INVERNO 2014;14/02/2014;49,9;56,9;85,9;0
7562;BLUSA;BL MARTINA;INVERNO 2014;12/02/2014;59,9;68,9;102,9;0
7563;VESTIDO;VE MARUCIA;INVERNO 2014;18/02/2014;104,9;120,9;180,9;0
7564;VESTIDO;VE MATILDE;INVERNO 2014;18/02/2014;114,9;131,9;197,9;0
7565;CALCA;CAL MAURA;INVERNO 2014;25/02/2014;89,9;102,9;154,9;0
7566;VESTIDO;VE MAUREEN;INVERNO 2014;17/02/2014;104,9;120,9;180,9;0
7567;VESTIDO;VE MAYA;INVERNO 2014;20/02/2014;99,9;114,9;171,9;0
7568;VESTIDO;VE MAYARA;INVERNO 2014;18/03/2014;109,9;125,9;189,9;0
7569;VESTIDO;VE MAYSA;INVERNO 2014;06/03/2014;104,9;120,9;180,9;0
7570;VESTIDO;VE MELANIA;INVERNO 2014;24/02/2014;109,9;125,9;189,9;0
7571;BLUSA;BL MELAYNE;INVERNO 2014;24/02/2014;69,9;79,9;119,9;0
7572;VESTIDO;VE MELISSA;INVERNO 2014;14/03/2014;109,9;120,9;180,9;0
7573;VESTIDO;VE MILANE;INVERNO 2014;25/02/2014;104,9;120,9;180,9;0
7574;VESTIDO;VE MILENA;INVERNO 2014;07/03/2014;104,9;120,9;180,9;0
7575;VESTIDO;VE MILENE;INVERNO 2014;25/02/2014;104,9;120,9;180,9;0
7576;BLUSA;BL MIREIA;INVERNO 2014;21/03/2014;59,9;68,9;102,9;0
7577;VESTIDO;VE MIRELA;INVERNO 2014;28/02/2014;104,9;120,9;19,9;0
7578;VESTIDO;VE MIRIAM;INVERNO 2014;18/03/2014;104,9;120,9;180,9;0
7579;VESTIDO;VE NADIA;INVERNO 2014;06/03/2014;99,9;114,9;171,9;0
7580;BLUSA;BL NAIARA;INVERNO 2014;24/02/2014;69,9;79,9;119,9;0
7581;VESTIDO;VE NAIR;INVERNO 2014;06/03/2014;104,9;120,9;180,9;0
7582;BLUSA;BL NANCY;INVERNO 2014;21/03/2014;59,9;68,9;102,9;0
7583;VESTIDO;VE NATALIA;INVERNO 2014;06/03/2014;99,9;114,9;171,9;0
7584;SAIA;SA NATASHA;INVERNO 2014;01/04/2014;59,9;68,9;102,9;0
7585;BLUSA;BL NAYARA;INVERNO 2014;07/03/2014;49,9;56,9;85,9;0
7586;BLUSA;BL NAYLLA;INVERNO 2014;07/03/2014;49,9;56,9;85,9;0
7587;VESTIDO;VE NAYMA;INVERNO 2014;25/03/2014;109,9;120,9;180,9;0
7588;VESTIDO;VE NAYARA;INVERNO 2014;03/04/2014;104,9;120,9;180,9;0
7589;VESTIDO;VE NEIA;INVERNO 2014;19/03/2014;109,9;125,9;189,9;0
7590;BERMUDA;BL NEUSA;INVERNO 2014;17/03/2014;59,9;68,9;102,9;0
7591;BLUSA;BL NICIA;INVERNO 2014;10/03/2014;59,9;68,9;102,9;0
7592;VESTIDO;VE NICOLE;INVERNO 2014;10/03/2014;104,9;120,9;180,9;0
7593;VESTIDO;VE NILDA;INVERNO 2014;18/03/2014;104,9;120,9;180,9;0
7594;BLUSA;BL NILVA;INVERNO 2014;17/03/2014;59,9;68,9;102,9;0
7595;VESTIDO;VE NINA;INVERNO 2014;27/03/2014;139,9;160,9;240,9;0
7596;BLUSA;BL NINKE;INVERNO 2014;17/03/2014;59,9;68,9;102,9;0
7597;VESTIDO;VE NIVIA;INVERNO 2014;27/03/2014;99,9;114,9;171,9;0
7598;BLUSA;BL NOEMIA;VERAO 2014;25/04/2014;49,9;56,9;85,9;0
7599;VESTIDO;VE NORMA;INVERNO 2014;26/03/2014;104,9;120,9;180,9;0
7600;VESTIDO;VE NURIA;INVERNO 2014;09/04/2014;109,9;125,9;189,9;0
7601;VESTIDO;VE ODESSA;INVERNO 2014;15/04/2014;104,9;120,9;180,9;0
7602;VESTIDO;VE ODETE;INVERNO 2014;04/04/2014;104,9;120,9;180,9;0
7603;VESTIDO;VE ODILA;INVERNO 2014;31/03/2014;104,9;120,9;180,9;0
7604;VESTIDO;VE OFELIA;INVERNO 2014;21/03/2014;104,9;120,9;180,9;0
7605;VESTIDO;VE OLGA;INVERNO 2014;04/04/2014;139,9;160,9;240,9;0
7606;VESTIDO;VE OLIDES;INVERNO 2014;04/04/2014;104,9;120,9;180,9;0
7607;VESTIDO;VE OLINDA;INVERNO 2014;01/04/2014;104,9;120,9;180,9;0
